23.28
23.64
23.46
23.46
23.46
23.76
23.22
23.34
24.48
24.9
25.439
24.9
25.199
25.86
27.72
27.24
26.999
26.94
26.94
26.58
26.88
29.34
28.26
29.16
29.039
32.279
34.32
35.34
37.56
41.28
42.239
45
45
44.22
45.12
45.78
45.66
44.76
45.72
45.96
47.76
50.52
49.559
49.5
49.5
48.84
50.52
52.26
51.42
52.86
53.7
52.86
55.56
56.76
57.179
58.44
58.14
58.68
57.719
57.06
56.22
57
56.46
59.34
58.2
57.42
57.36
58.079
56.94
55.98
56.1
55.02
53.579
52.8
52.08
49.26
47.58
47.88
47.34
46.02
45.899
44.64
44.64
37.44
33.899
31.08
29.4
29.46
28.32
28.26
28.38
28.859
27.78
25.5
24.72
23.46
22.62
22.56
23.16
22.74
22.8
23.46
23.22
23.28
23.58
24.48
25.5
24.18
23.039
25.5
28.08
27.06
25.679
25.92
26.4
26.22
26.28
26.999
28.44
28.68
31.32
32.64
34.14
35.82
36
40.32
40.5
44.1
45.66
47.46
47.399
47.1
47.16
46.92
47.34
48
48.96
50.34
50.039
49.14
49.74
50.16
50.94
52.199
52.62
51.54
52.08
52.14
52.5
51
51.42
51.359
49.26
50.94
51.18
51.48
51.66
52.44
53.76
54.36
53.46
54.059
52.62
51.12
50.52
50.039
50.399
50.46
50.1
49.5
49.559
47.1
46.32
44.82
43.92
43.44
42.84
41.04
42.239
35.7
33.899
30.54
29.4
27.539
27.36
28.56
29.34
28.619
27.9
26.4
25.5
24
22.8
22.56
23.46
24.9
24.779
22.98
23.58
24.18
24.66
25.14
26.339
26.099
25.5
26.64
27.24
26.94
27.24
26.58
26.04
26.04
26.22
26.88
26.58
30.78
30.9
32.4
34.2
35.58
36.66
41.04
41.1
43.8
44.16
44.22
45
44.76
45
45.72
46.079
46.32
46.079
46.92
48.18
48.42
48.36
46.32
48.3
47.94
47.76
49.44
49.62
48.6
48.96
48.239
48.12
47.34
47.219
47.699
49.74
50.34
50.22
50.28
49.68
49.14
49.079
49.079
48.78
48.06
47.82
45.18
44.94
43.92
42.239
42.42
42.3
42.48
41.82
41.76
41.28
40.14
39.539
38.04
38.4
34.08
31.86
29.279
28.199
28.14
27.42
29.16
29.039
27.9
27.6
27.06
27.36
25.98
25.08
24.6
23.22
22.56
22.86
21.599
22.08
21.9
22.98
22.2
22.74
23.76
23.34
23.52
23.82
24
24.539
24.42
25.019
24.96
24.42
28.32
27.96
28.5
27.84
30.839
31.38
30.54
29.82
31.92
33.06
33.84
34.62
34.98
35.64
36.12
35.28
35.46
35.88
35.46
36.18
36.36
36.84
37.26
37.68
37.14
38.34
39
38.64
39.72
40.26
40.079
40.079
40.14
40.32
40.2
39.12
39.36
40.38
41.52
41.7
41.399
41.58
41.04
40.559
40.68
41.04
40.8
39.72
38.4
39.48
39.66
38.28
39.06
38.159
37.079
36.06
32.34
31.92
32.16
30.78
29.279
29.64
29.82
29.46
27.3
27.06
24.359
23.699
24.6
25.74
25.8
25.32
24.539
23.88
24.24
21.96
22.38
21.9
21.599
21.06
21.48
21.66
21.3
22.68
21.18
21.119
21.599
20.4
20.58
21.119
20.4
21.24
22.74
21.24
21.599
21
22.919
23.82
24.9
24.539
24.96
25.32
24.359
24.06
24.48
25.38
26.16
28.199
28.32
28.199
28.02
28.8
29.939
29.82
30.839
31.619
33
32.76
32.4
32.04
32.46
32.579
33.3
33.48
33.96
33.78
34.86
34.86
35.76
36.24
37.14
35.82
39
40.92
40.8
40.079
40.26
40.44
40.019
40.74
40.2
40.44
39.42
39.78
38.82
38.46
38.52
36.78
34.2
33.36
31.74
32.34
31.44
30.9
30.3
29.7
29.22
29.76
28.98
28.68
28.859
26.82
24.66
24.42
24.6
26.94
26.7
26.16
25.86
25.74
24.66
22.86
22.74
23.039
22.86
22.14
23.1
22.08
23.039
24.24
24.3
24.24
25.019
25.32
26.999
29.16
28.92
29.1
28.859
29.16
28.98
28.68
32.64
33.54
33
32.46
32.52
32.099
34.14
34.26
39.78
39.72
41.28
40.32
43.5
44.4
46.079
46.86
47.76
47.52
47.46
46.14
45.96
46.44
47.219
46.62
47.699
47.82
48.18
48.06
45.059
45.42
46.379
46.079
47.16
47.399
47.88
47.16
47.34
46.98
46.56
47.46
47.1
46.92
46.74
46.379
45.6
45.839
45.72
44.76
44.46
44.88
44.579
43.86
43.38
43.8
43.86
43.26
42.6
42.78
43.5
42.719
41.7
41.46
36.72
33.54
31.02
29.519
27.96
27.96
29.039
30.12
29.82
29.16
26.339
26.099
24.9
22.74
22.38
22.14
21.96
19.98
22.68
22.5
22.62
22.5
21.72
22.14
22.019
23.699
22.38
21.72
21
21.48
21.06
21.48
21.599
21.24
25.74
26.46
26.52
26.52
27.9
29.22
29.46
29.4
37.32
36.9
36.06
35.58
36.18
36.3
37.32
37.079
37.14
37.98
37.26
36.78
37.26
37.079
38.52
39.9
40.019
40.74
40.68
40.079
40.74
39.96
40.26
39.539
40.559
40.38
41.04
40.559
40.86
41.76
41.58
41.7
41.46
40.8
40.26
41.28
40.74
40.26
40.2
40.44
39.239
39.72
38.94
37.5
37.38
38.4
38.04
38.82
37.5
36.54
36.36
36.18
35.1
35.16
30.12
28.8
25.199
25.32
24.24
24.6
25.439
26.7
27.24
27.42
25.62
25.199
22.98
21.42
21.78
22.14
21.78
22.019
21.72
22.259
23.1
24
24.9
25.019
25.26
25.14
25.679
26.28
25.439
26.22
25.14
24.66
25.86
25.5
29.4
30.179
29.4
29.46
32.04
32.04
33.42
35.76
39.84
40.559
45.18
45.42
49.32
49.86
51.42
50.879
51.72
52.02
51.359
50.579
48.18
48.6
49.2
49.8
50.1
51.12
53.1
53.64
53.579
54.42
54.96
55.079
55.379
54.899
53.46
53.999
53.94
54.6
55.02
54.84
54.3
54.78
53.94
52.98
53.1
52.8
51.18
50.399
47.52
46.68
47.28
46.62
46.079
46.8
46.32
45.78
45.48
45.72
45.54
44.82
44.1
43.32
37.68
34.5
30
30.24
30.36
30.54
29.519
29.88
29.16
27.12
25.92
25.74
25.56
23.76
25.08
25.74
24.42
24.6
24.539
24.24
24.72
25.019
25.8
25.62
26.099
25.26
27.659
28.56
28.74
28.26
28.5
28.08
27.42
27.84
29.16
32.04
34.62
34.38
35.46
35.46
35.76
36.24
42
42.42
47.1
46.079
49.38
49.68
50.1
50.399
50.76
52.5
52.44
52.08
54.78
55.319
55.379
55.44
55.92
55.92
57.48
57.239
57.6
57.719
59.16
59.46
58.74
57.84
57.84
57.9
57.84
57.48
57.719
57.42
57.6
57.96
57.6
56.399
57.36
56.94
56.58
53.219
48.48
48.66
48.719
47.699
45.54
46.8
46.62
46.2
45.96
44.76
45.18
43.44
42.239
41.22
36.12
33.84
29.22
28.8
28.32
27.42
27.659
30.179
30.24
28.44
25.019
22.62
22.919
22.74
23.22
23.22
22.38
22.74
21.9
22.8
23.699
23.64
24.72
24.539
25.8
26.22
26.64
28.74
29.82
28.68
28.56
27.72
26.7
27.659
29.58
28.8
28.56
29.46
30
34.5
35.7
35.94
40.38
